route_id,name,route_type,total_km,high_risk_km,moderate_risk_km,high_risk_pct,moderate_risk_pct,vulnerability_score,capacity_vph
RTE_0565,Old Highway 160,Secondary,0.26,0.0,0.0,0.0,0.0,0.0,400
RTE_0566,Payson-Show Low Highway,Primary,0.71,0.0,0.0,0.0,0.0,0.0,1200
RTE_0567,Payson-Show Low Highway,Primary,0.5,0.0,0.0,0.0,0.0,0.0,1200
RTE_0568,Lone Pine Dam Road,Secondary,0.03,0.0,0.0,0.0,0.0,0.0,400
RTE_0569,Lone Pine Dam Road,Secondary,0.11,0.0,0.0,0.0,0.0,0.0,400
RTE_0570,Lone Pine Dam Road,Secondary,0.22,0.0,0.0,0.0,0.0,0.0,400
RTE_0571,Lone Pine Dam Road,Secondary,0.13,0.0,0.0,0.0,0.0,0.0,400
RTE_0572,Lone Pine Dam Road,Secondary,0.16,0.0,0.0,0.0,0.0,0.0,400
RTE_0573,Lone Pine Dam Road,Secondary,0.13,0.0,0.0,0.0,0.0,0.0,400
RTE_0574,Lone Pine Dam Road,Secondary,0.09,0.0,0.0,0.0,0.0,0.0,400
RTE_0575,Lone Pine Dam Road,Secondary,0.1,0.0,0.0,0.0,0.0,0.0,400
RTE_0576,Lone Pine Dam Road,Secondary,0.02,0.0,0.0,0.0,0.0,0.0,400
RTE_0577,Lone Pine Dam Road,Secondary,0.19,0.0,0.0,0.0,0.0,0.0,400
RTE_0578,South White Mountain Road,Primary,0.16,0.0,0.0,0.0,0.0,0.0,1200
RTE_0579,South White Mountain Road,Primary,0.18,0.0,0.0,0.0,0.0,0.0,1200
RTE_0580,Payson-Show Low Highway,Primary,0.04,0.0,0.0,0.0,0.0,0.0,1200
RTE_0581,Payson-Show Low Highway,Primary,0.37,0.0,0.0,0.0,0.0,0.0,1200
RTE_0582,Payson-Show Low Highway,Primary,0.22,0.0,0.0,0.0,0.0,0.0,1200
RTE_0583,Payson-Show Low Highway,Primary,0.48,0.0,0.0,0.0,0.0,0.0,1200
RTE_0584,Payson-Show Low Highway,Primary,0.76,0.0,0.0,0.0,0.0,0.0,1200
RTE_0585,Payson-Show Low Highway,Primary,2.34,0.0,0.0,0.0,0.0,0.0,1200
RTE_0586,RTE_0586,Secondary,0.04,0.0,0.0,0.0,0.0,0.0,400
RTE_0587,Porter Mountain Road,Secondary,0.07,0.0,0.0,0.0,0.0,0.0,400
RTE_0588,Porter Mountain Road,Secondary,0.03,0.0,0.0,0.0,0.0,0.0,400
RTE_0589,Globe-Show Low Highway,Primary,0.67,0.0,0.0,0.0,0.0,0.0,1200
RTE_0590,Globe-Show Low Highway,Primary,10.67,0.0,0.0,0.0,0.0,0.0,1200
RTE_0591,South White Mountain Road,Primary,0.12,0.0,0.0,0.0,0.0,0.0,1200
RTE_0592,South White Mountain Road,Primary,0.44,0.0,0.0,0.0,0.0,0.0,1200
RTE_0593,Old Highway 160,Secondary,0.07,0.0,0.0,0.0,0.0,0.0,400
RTE_0594,Old Highway 160,Secondary,0.17,0.0,0.0,0.0,0.0,0.0,400
RTE_0595,East Deuce of Clubs,Primary,0.04,0.0,0.0,0.0,0.0,0.0,1200
RTE_0596,East Deuce of Clubs,Primary,0.07,0.0,0.0,0.0,0.0,0.0,1200
RTE_0597,Globe-Show Low Highway,Primary,3.02,0.0,0.0,0.0,0.0,0.0,1200
RTE_0598,Globe-Show Low Highway,Primary,7.28,0.0,0.0,0.0,0.0,0.0,1200
RTE_0599,West White Mountain Boulevard,Primary,0.06,0.0,0.0,0.0,0.0,0.0,1200
RTE_0600,West White Mountain Boulevard,Primary,0.13,0.0,0.0,0.0,0.0,0.0,1200
RTE_0601,Carrizo-Whiteriver-Indian Pine Highway,Secondary,8.37,0.0,0.0,0.0,0.0,0.0,400
RTE_0602,North Chief Avenue,Secondary,0.09,0.0,0.0,0.0,0.0,0.0,400
RTE_0603,East White Mountain Boulevard,Primary,0.11,0.0,0.0,0.0,0.0,0.0,1200
RTE_0604,East White Mountain Boulevard,Primary,0.16,0.0,0.0,0.0,0.0,0.0,1200
RTE_0605,South Chief Avenue,Secondary,0.25,0.0,0.0,0.0,0.0,0.0,400
RTE_0606,South Chief Avenue,Secondary,0.42,0.0,0.0,0.0,0.0,0.0,400
RTE_0607,South Chief Avenue,Secondary,1.77,0.0,0.0,0.0,0.0,0.0,400
RTE_0608,South Chief Avenue,Secondary,0.25,0.0,0.0,0.0,0.0,0.0,400
RTE_0609,South Chief Avenue,Secondary,0.08,0.0,0.0,0.0,0.0,0.0,400
RTE_0610,South Chief Avenue,Secondary,1.77,0.0,0.0,0.0,0.0,0.0,400
RTE_0611,South Chief Avenue,Secondary,0.73,0.0,0.0,0.0,0.0,0.0,400
RTE_0612,South Chief Avenue,Secondary,0.18,0.0,0.0,0.0,0.0,0.0,400
RTE_0613,South Chief Avenue,Secondary,1.34,0.0,0.0,0.0,0.0,0.0,400
RTE_0614,South Chief Avenue,Secondary,0.73,0.0,0.0,0.0,0.0,0.0,400
RTE_0615,South Chief Avenue,Secondary,7.67,0.0,0.0,0.0,0.0,0.0,400
RTE_0616,South Chief Avenue,Secondary,1.34,0.0,0.0,0.0,0.0,0.0,400
RTE_0617,RTE_0617,Secondary,1.05,0.0,0.0,0.0,0.0,0.0,400
RTE_0618,South Chief Avenue,Secondary,5.26,0.0,0.0,0.0,0.0,0.0,400
RTE_0619,Carrizo-Whiteriver-Indian Pine Highway,Secondary,0.53,0.0,0.0,0.0,0.0,0.0,400
RTE_0620,RTE_0620,Secondary,1.05,0.0,0.0,0.0,0.0,0.0,400
RTE_0621,South Chief Avenue,Secondary,3.9,0.0,0.0,0.0,0.0,0.0,400
RTE_0622,South Chief Avenue,Secondary,7.67,0.0,0.0,0.0,0.0,0.0,400
RTE_0623,South Chief Avenue,Secondary,5.26,0.0,0.0,0.0,0.0,0.0,400
RTE_0624,South Chief Avenue,Secondary,3.9,0.0,0.0,0.0,0.0,0.0,400
RTE_0625,South Chief Avenue,Secondary,0.09,0.0,0.0,0.0,0.0,0.0,400
RTE_0626,South Chief Avenue,Secondary,0.08,0.0,0.0,0.0,0.0,0.0,400
RTE_0627,North Chief Avenue,Secondary,0.2,0.0,0.0,0.0,0.0,0.0,400
RTE_0628,North Chief Avenue,Secondary,0.23,0.0,0.0,0.0,0.0,0.0,400
RTE_0629,North Chief Avenue,Secondary,0.23,0.0,0.0,0.0,0.0,0.0,400
RTE_0630,North Chief Avenue,Secondary,0.2,0.0,0.0,0.0,0.0,0.0,400
RTE_0631,South Chief Avenue,Secondary,1.31,0.0,0.0,0.0,0.0,0.0,400
RTE_0632,South Chief Avenue,Secondary,0.2,0.0,0.0,0.0,0.0,0.0,400
RTE_0633,South Chief Avenue,Secondary,0.08,0.0,0.0,0.0,0.0,0.0,400
RTE_0634,South Chief Avenue,Secondary,0.2,0.0,0.0,0.0,0.0,0.0,400
RTE_0635,South Chief Avenue,Secondary,0.1,0.0,0.0,0.0,0.0,0.0,400
RTE_0636,South Chief Avenue,Secondary,0.1,0.0,0.0,0.0,0.0,0.0,400
RTE_0637,North Chief Avenue,Secondary,0.04,0.0,0.0,0.0,0.0,0.0,400
RTE_0638,North Chief Avenue,Secondary,0.11,0.0,0.0,0.0,0.0,0.0,400
RTE_0639,North Chief Avenue,Secondary,0.06,0.0,0.0,0.0,0.0,0.0,400
RTE_0640,North Chief Avenue,Secondary,0.15,0.0,0.0,0.0,0.0,0.0,400
RTE_0641,North Chief Avenue,Secondary,0.21,0.0,0.0,0.0,0.0,0.0,400
RTE_0642,North Chief Avenue,Secondary,0.06,0.0,0.0,0.0,0.0,0.0,400
RTE_0643,South Chief Avenue,Secondary,0.13,0.0,0.0,0.0,0.0,0.0,400
RTE_0644,South Chief Avenue,Secondary,0.05,0.0,0.0,0.0,0.0,0.0,400
RTE_0645,South Chief Avenue,Secondary,0.45,0.0,0.0,0.0,0.0,0.0,400
RTE_0646,South Chief Avenue,Secondary,0.7,0.0,0.0,0.0,0.0,0.0,400
RTE_0647,South Chief Avenue,Secondary,0.24,0.0,0.0,0.0,0.0,0.0,400
RTE_0648,South Chief Avenue,Secondary,0.46,0.0,0.0,0.0,0.0,0.0,400
RTE_0649,South Chief Avenue,Secondary,0.1,0.0,0.0,0.0,0.0,0.0,400
RTE_0650,South Chief Avenue,Secondary,0.2,0.0,0.0,0.0,0.0,0.0,400
RTE_0651,South Chief Avenue,Secondary,0.45,0.0,0.0,0.0,0.0,0.0,400
RTE_0652,South Chief Avenue,Secondary,0.18,0.0,0.0,0.0,0.0,0.0,400
RTE_0653,South Chief Avenue,Secondary,0.41,0.0,0.0,0.0,0.0,0.0,400
RTE_0654,South Chief Avenue,Secondary,0.7,0.0,0.0,0.0,0.0,0.0,400
RTE_0655,North Chief Avenue,Secondary,0.2,0.0,0.0,0.0,0.0,0.0,400
RTE_0656,North Chief Avenue,Secondary,0.21,0.0,0.0,0.0,0.0,0.0,400
RTE_0657,South Chief Avenue,Secondary,0.2,0.0,0.0,0.0,0.0,0.0,400
RTE_0658,South Chief Avenue,Secondary,0.42,0.0,0.0,0.0,0.0,0.0,400
RTE_0659,South Chief Avenue,Secondary,0.1,0.0,0.0,0.0,0.0,0.0,400
RTE_0660,South Chief Avenue,Secondary,0.2,0.0,0.0,0.0,0.0,0.0,400
RTE_0661,North Chief Avenue,Secondary,0.06,0.0,0.0,0.0,0.0,0.0,400
RTE_0662,North Chief Avenue,Secondary,0.07,0.0,0.0,0.0,0.0,0.0,400
RTE_0663,South Chief Avenue,Secondary,0.46,0.0,0.0,0.0,0.0,0.0,400
RTE_0664,South Chief Avenue,Secondary,0.41,0.0,0.0,0.0,0.0,0.0,400
RTE_0665,North Chief Avenue,Secondary,0.07,0.0,0.0,0.0,0.0,0.0,400
RTE_0666,South Chief Avenue,Secondary,0.05,0.0,0.0,0.0,0.0,0.0,400
RTE_0667,North Chief Avenue,Secondary,0.04,0.0,0.0,0.0,0.0,0.0,400
RTE_0668,North Chief Avenue,Secondary,0.02,0.0,0.0,0.0,0.0,0.0,400
RTE_0669,North Chief Avenue,Secondary,0.06,0.0,0.0,0.0,0.0,0.0,400
RTE_0670,North Chief Avenue,Secondary,0.11,0.0,0.0,0.0,0.0,0.0,400
RTE_0671,North Chief Avenue,Secondary,0.2,0.0,0.0,0.0,0.0,0.0,400
RTE_0672,North Chief Avenue,Secondary,0.21,0.0,0.0,0.0,0.0,0.0,400
RTE_0673,North Chief Avenue,Secondary,0.2,0.0,0.0,0.0,0.0,0.0,400
RTE_0674,North Chief Avenue,Secondary,0.21,0.0,0.0,0.0,0.0,0.0,400
RTE_0675,South Chief Avenue,Secondary,0.18,0.0,0.0,0.0,0.0,0.0,400
RTE_0676,South Chief Avenue,Secondary,0.73,0.0,0.0,0.0,0.0,0.0,400
RTE_0677,South Chief Avenue,Secondary,0.73,0.0,0.0,0.0,0.0,0.0,400
RTE_0678,South Chief Avenue,Secondary,1.31,0.0,0.0,0.0,0.0,0.0,400
RTE_0679,South Chief Avenue,Secondary,0.05,0.0,0.0,0.0,0.0,0.0,400
RTE_0680,South Chief Avenue,Secondary,0.13,0.0,0.0,0.0,0.0,0.0,400
RTE_0681,North Chief Avenue,Secondary,0.02,0.0,0.0,0.0,0.0,0.0,400
RTE_0682,North Chief Avenue,Secondary,0.15,0.0,0.0,0.0,0.0,0.0,400
RTE_0683,South Chief Avenue,Secondary,0.08,0.0,0.0,0.0,0.0,0.0,400
RTE_0684,South Chief Avenue,Secondary,0.18,0.0,0.0,0.0,0.0,0.0,400
RTE_0685,South Chief Avenue,Secondary,0.01,0.0,0.0,0.0,0.0,0.0,400
RTE_0686,South Chief Avenue,Secondary,0.24,0.0,0.0,0.0,0.0,0.0,400
RTE_0687,South Chief Avenue,Secondary,0.2,0.0,0.0,0.0,0.0,0.0,400
RTE_0688,South Chief Avenue,Secondary,0.01,0.0,0.0,0.0,0.0,0.0,400
RTE_0689,South Chief Avenue,Secondary,0.05,0.0,0.0,0.0,0.0,0.0,400
RTE_0690,South Chief Avenue,Secondary,0.09,0.0,0.0,0.0,0.0,0.0,400
RTE_0691,Ortega Lake-St. Johns Highway,Primary,0.6,0.0,0.0,0.0,0.0,0.0,1200
RTE_0692,Ortega Lake-St. Johns Highway,Primary,0.35,0.0,0.0,0.0,0.0,0.0,1200
RTE_0693,Show Low-Springerville-East Highway,Primary,0.15,0.0,0.0,0.0,0.0,0.0,1200
RTE_0694,Show Low-Springerville-East Highway,Primary,0.44,0.0,0.0,0.0,0.0,0.0,1200
RTE_0695,Show Low-Springerville-East Highway,Primary,0.38,0.0,0.0,0.0,0.0,0.0,1200
RTE_0696,Show Low-Springerville-East Highway,Primary,0.25,0.0,0.0,0.0,0.0,0.0,1200
RTE_0697,Ortega Lake-St. Johns Highway,Primary,0.86,0.0,0.0,0.0,0.0,0.0,1200
RTE_0698,Ortega Lake-St. Johns Highway,Primary,0.55,0.0,0.0,0.0,0.0,0.0,1200
RTE_0699,Show Low-McNary-Eagar Highway,Secondary,4.51,0.0,0.0,0.0,0.0,0.0,400
RTE_0700,RTE_0700,Secondary,0.5,0.0,0.0,0.0,0.0,0.0,400
RTE_0701,Show Low-Springerville-East Highway,Primary,0.86,0.0,0.0,0.0,0.0,0.0,1200
RTE_0702,Show Low-Springerville-East Highway,Primary,0.85,0.0,0.0,0.0,0.0,0.0,1200
RTE_0703,Show Low-McNary-Eagar Highway,Secondary,0.11,0.0,0.0,0.0,0.0,0.0,400
RTE_0704,Show Low-McNary-Eagar Highway,Secondary,4.51,0.0,0.0,0.0,0.0,0.0,400
RTE_0705,Show Low-McNary-Eagar Highway,Secondary,7.3,0.0,0.0,0.0,0.0,0.0,400
RTE_0706,Show Low-McNary-Eagar Highway,Secondary,0.11,0.0,0.0,0.0,0.0,0.0,400
RTE_0707,Pine Street,Secondary,0.08,0.0,0.0,0.0,0.0,0.0,400
RTE_0708,Show Low-McNary-Eagar Highway,Secondary,7.3,0.0,0.0,0.0,0.0,0.0,400
RTE_0709,RTE_0709,Secondary,4.24,0.0,0.0,0.0,0.0,0.0,400
RTE_0710,RTE_0710,Secondary,6.4,0.0,0.0,0.0,0.0,0.0,400
RTE_0711,Show Low-Springerville-East Highway,Primary,0.28,0.0,0.0,0.0,0.0,0.0,1200
RTE_0712,Show Low-Springerville-East Highway,Primary,0.89,0.0,0.0,0.0,0.0,0.0,1200
RTE_0713,Ortega Lake-St. Johns Highway,Primary,0.17,0.0,0.0,0.0,0.0,0.0,1200
RTE_0714,Ortega Lake-St. Johns Highway,Primary,0.86,0.0,0.0,0.0,0.0,0.0,1200
RTE_0715,Show Low-Springerville-East Highway,Primary,0.85,0.0,0.0,0.0,0.0,0.0,1200
RTE_0716,Show Low-Springerville-East Highway,Primary,0.48,0.0,0.0,0.0,0.0,0.0,1200
RTE_0717,Show Low-Springerville-East Highway,Primary,1.04,0.0,0.0,0.0,0.0,0.0,1200
RTE_0718,Show Low-Springerville-East Highway,Primary,0.38,0.0,0.0,0.0,0.0,0.0,1200
RTE_0719,Show Low-Springerville-East Highway,Primary,2.23,0.0,0.0,0.0,0.0,0.0,1200
RTE_0720,Show Low-Springerville-East Highway,Primary,1.36,0.0,0.0,0.0,0.0,0.0,1200
RTE_0721,Pine Street,Secondary,0.09,0.0,0.0,0.0,0.0,0.0,400
RTE_0722,Pine Street,Secondary,0.03,0.0,0.0,0.0,0.0,0.0,400
RTE_0723,Ortega Lake-St. Johns Highway,Primary,0.23,0.0,0.0,0.0,0.0,0.0,1200
RTE_0724,Ortega Lake-St. Johns Highway,Primary,0.11,0.0,0.0,0.0,0.0,0.0,1200
RTE_0725,Big Lake Highway,Secondary,3.66,0.0,0.0,0.0,0.0,0.0,400
RTE_0726,Big Lake Highway,Secondary,1.31,0.0,0.0,0.0,0.0,0.0,400
RTE_0727,RTE_0727,Secondary,6.4,0.0,0.0,0.0,0.0,0.0,400
RTE_0728,RTE_0728,Secondary,3.52,0.0,0.0,0.0,0.0,0.0,400
RTE_0729,Pine Street,Secondary,0.11,0.0,0.0,0.0,0.0,0.0,400
RTE_0730,Pine Street,Secondary,0.08,0.0,0.0,0.0,0.0,0.0,400
RTE_0731,Pine Street,Secondary,0.11,0.0,0.0,0.0,0.0,0.0,400
RTE_0732,Pine Street,Secondary,0.11,0.0,0.0,0.0,0.0,0.0,400
RTE_0733,Show Low-Springerville-East Highway,Primary,0.47,0.0,0.0,0.0,0.0,0.0,1200
RTE_0734,Show Low-Springerville-East Highway,Primary,1.12,0.0,0.0,0.0,0.0,0.0,1200
RTE_0735,Show Low-Springerville-East Highway,Primary,0.52,0.0,0.0,0.0,0.0,0.0,1200
RTE_0736,Show Low-Springerville-East Highway,Primary,0.15,0.0,0.0,0.0,0.0,0.0,1200
RTE_0737,Show Low-Springerville-East Highway,Primary,8.78,0.0,0.0,0.0,0.0,0.0,1200
RTE_0738,Show Low-Springerville-East Highway,Primary,2.23,0.0,0.0,0.0,0.0,0.0,1200
RTE_0739,Show Low-Springerville-East Highway,Primary,1.36,0.0,0.0,0.0,0.0,0.0,1200
RTE_0740,Show Low-Springerville-East Highway,Primary,3.3,0.0,0.0,0.0,0.0,0.0,1200
RTE_0741,Show Low-Springerville-East Highway,Primary,3.3,0.0,0.0,0.0,0.0,0.0,1200
RTE_0742,Show Low-Springerville-East Highway,Primary,0.3,0.0,0.0,0.0,0.0,0.0,1200
RTE_0743,Show Low-Springerville-East Highway,Primary,0.52,0.0,0.0,0.0,0.0,0.0,1200
RTE_0744,Show Low-Springerville-East Highway,Primary,1.78,0.0,0.0,0.0,0.0,0.0,1200
RTE_0745,Show Low-Springerville-East Highway,Primary,8.78,0.0,0.0,0.0,0.0,0.0,1200
RTE_0746,Big Lake Highway,Secondary,1.31,0.0,0.0,0.0,0.0,0.0,400
RTE_0747,Big Lake Highway,Secondary,1.44,0.0,0.0,0.0,0.0,0.0,400
RTE_0748,Big Lake Highway,Secondary,6.43,0.0,0.0,0.0,0.0,0.0,400
RTE_0749,Big Lake Highway,Secondary,3.66,0.0,0.0,0.0,0.0,0.0,400
RTE_0750,Big Lake Highway,Secondary,1.86,0.0,0.0,0.0,0.0,0.0,400
RTE_0751,Big Lake Highway,Secondary,2.05,0.0,0.0,0.0,0.0,0.0,400
RTE_0752,Big Lake Highway,Secondary,1.44,0.0,0.0,0.0,0.0,0.0,400
RTE_0753,Big Lake Highway,Secondary,1.86,0.0,0.0,0.0,0.0,0.0,400
RTE_0754,Show Low-Springerville-East Highway,Primary,0.51,0.0,0.0,0.0,0.0,0.0,1200
RTE_0755,Show Low-Springerville-East Highway,Primary,0.47,0.0,0.0,0.0,0.0,0.0,1200
RTE_0756,Show Low-Springerville-East Highway,Primary,0.15,0.0,0.0,0.0,0.0,0.0,1200
RTE_0757,Show Low-Springerville-East Highway,Primary,0.39,0.0,0.0,0.0,0.0,0.0,1200
RTE_0758,County Road 3148,Secondary,0.09,0.0,0.0,0.0,0.0,0.0,400
RTE_0759,County Road 3148,Secondary,0.1,0.0,0.0,0.0,0.0,0.0,400
RTE_0760,Ortega Lake-St. Johns Highway,Primary,0.45,0.0,0.0,0.0,0.0,0.0,1200
RTE_0761,Ortega Lake-St. Johns Highway,Primary,0.21,0.0,0.0,0.0,0.0,0.0,1200
RTE_0762,Show Low-McNary-Eagar Highway,Secondary,0.16,0.0,0.0,0.0,0.0,0.0,400
RTE_0763,Pine Street,Secondary,0.09,0.0,0.0,0.0,0.0,0.0,400
RTE_0764,RTE_0764,Secondary,1.45,0.0,0.0,0.0,0.0,0.0,400
RTE_0765,RTE_0765,Secondary,1.68,0.0,0.0,0.0,0.0,0.0,400
RTE_0766,RTE_0766,Secondary,0.5,0.0,0.0,0.0,0.0,0.0,400
RTE_0767,RTE_0767,Secondary,4.24,0.0,0.0,0.0,0.0,0.0,400
RTE_0768,County Road 3148,Secondary,0.41,0.0,0.0,0.0,0.0,0.0,400
RTE_0769,County Road 3148,Secondary,0.51,0.0,0.0,0.0,0.0,0.0,400
RTE_0770,County Road 3148,Secondary,0.12,0.0,0.0,0.0,0.0,0.0,400
RTE_0771,Ortega Lake-St. Johns Highway,Primary,0.74,0.0,0.0,0.0,0.0,0.0,1200
RTE_0772,Ortega Lake-St. Johns Highway,Primary,0.53,0.0,0.0,0.0,0.0,0.0,1200
RTE_0773,Ortega Lake-St. Johns Highway,Primary,0.74,0.0,0.0,0.0,0.0,0.0,1200
RTE_0774,Ortega Lake-St. Johns Highway,Primary,0.17,0.0,0.0,0.0,0.0,0.0,1200
RTE_0775,Ortega Lake-St. Johns Highway,Primary,1.23,0.0,0.0,0.0,0.0,0.0,1200
RTE_0776,Ortega Lake-St. Johns Highway,Primary,0.23,0.0,0.0,0.0,0.0,0.0,1200
RTE_0777,Ortega Lake-St. Johns Highway,Primary,1.23,0.0,0.0,0.0,0.0,0.0,1200
RTE_0778,Show Low-Springerville-East Highway,Primary,0.08,0.0,0.0,0.0,0.0,0.0,1200
RTE_0779,Show Low-Springerville-East Highway,Primary,0.53,0.0,0.0,0.0,0.0,0.0,1200
RTE_0780,County Road 3148,Secondary,0.1,0.0,0.0,0.0,0.0,0.0,400
RTE_0781,Show Low-Springerville-East Highway,Primary,1.12,0.0,0.0,0.0,0.0,0.0,1200
RTE_0782,Show Low-Springerville-East Highway,Primary,0.89,0.0,0.0,0.0,0.0,0.0,1200
RTE_0783,County Road 3148,Secondary,0.32,0.0,0.0,0.0,0.0,0.0,400
RTE_0784,County Road 3148,Secondary,0.28,0.0,0.0,0.0,0.0,0.0,400
RTE_0785,County Road 3148,Secondary,0.51,0.0,0.0,0.0,0.0,0.0,400
RTE_0786,County Road 3148,Secondary,0.32,0.0,0.0,0.0,0.0,0.0,400
RTE_0787,County Road 3148,Secondary,0.12,0.0,0.0,0.0,0.0,0.0,400
RTE_0788,County Road 3148,Secondary,2.09,0.0,0.0,0.0,0.0,0.0,400
RTE_0789,RTE_0789,Secondary,2.37,0.0,0.0,0.0,0.0,0.0,400
RTE_0790,RTE_0790,Secondary,1.68,0.0,0.0,0.0,0.0,0.0,400
RTE_0791,RTE_0791,Secondary,2.37,0.0,0.0,0.0,0.0,0.0,400
RTE_0792,RTE_0792,Secondary,1.44,0.0,0.0,0.0,0.0,0.0,400
RTE_0793,RTE_0793,Secondary,1.45,0.0,0.0,0.0,0.0,0.0,400
RTE_0794,RTE_0794,Secondary,3.52,0.0,0.0,0.0,0.0,0.0,400
RTE_0795,RTE_0795,Secondary,1.44,0.0,0.0,0.0,0.0,0.0,400
RTE_0796,Big Lake Highway,Secondary,6.43,0.0,0.0,0.0,0.0,0.0,400
RTE_0797,Show Low-Springerville-East Highway,Primary,0.01,0.0,0.0,0.0,0.0,0.0,1200
RTE_0798,Show Low-Springerville-East Highway,Primary,3.03,0.0,0.0,0.0,0.0,0.0,1200
RTE_0799,Show Low-Springerville-East Highway,Primary,0.39,0.0,0.0,0.0,0.0,0.0,1200
RTE_0800,Show Low-Springerville-East Highway,Primary,0.44,0.0,0.0,0.0,0.0,0.0,1200
RTE_0801,Show Low-Springerville-East Highway,Primary,0.08,0.0,0.0,0.0,0.0,0.0,1200
RTE_0802,Show Low-Springerville-East Highway,Primary,0.31,0.0,0.0,0.0,0.0,0.0,1200
RTE_0803,Pine Street,Secondary,0.11,0.0,0.0,0.0,0.0,0.0,400
RTE_0804,Pine Street,Secondary,0.11,0.0,0.0,0.0,0.0,0.0,400
RTE_0805,Pine Street,Secondary,0.11,0.0,0.0,0.0,0.0,0.0,400
RTE_0806,Pine Street,Secondary,0.1,0.0,0.0,0.0,0.0,0.0,400
RTE_0807,Show Low-McNary-Eagar Highway,Secondary,0.97,0.0,0.0,0.0,0.0,0.0,400
RTE_0808,Show Low-McNary-Eagar Highway,Secondary,0.61,0.0,0.0,0.0,0.0,0.0,400
RTE_0809,Show Low-McNary-Eagar Highway,Secondary,2.49,0.0,0.0,0.0,0.0,0.0,400
RTE_0810,Show Low-McNary-Eagar Highway,Secondary,0.4,0.0,0.0,0.0,0.0,0.0,400
RTE_0811,Show Low-McNary-Eagar Highway,Secondary,0.4,0.0,0.0,0.0,0.0,0.0,400
RTE_0812,Show Low-McNary-Eagar Highway,Secondary,0.14,0.0,0.0,0.0,0.0,0.0,400
RTE_0813,Show Low-McNary-Eagar Highway,Primary,0.19,0.0,0.0,0.0,0.0,0.0,1200
RTE_0814,Show Low-McNary-Eagar Highway,Primary,1.16,0.0,0.0,0.0,0.0,0.0,1200
RTE_0815,Carrizo-Whiteriver-Indian Pine Highway,Secondary,0.14,0.0,0.0,0.0,0.0,0.0,400
RTE_0816,Carrizo-Whiteriver-Indian Pine Highway,Secondary,0.14,0.0,0.0,0.0,0.0,0.0,400
RTE_0817,Show Low-McNary-Eagar Highway,Primary,0.43,0.0,0.0,0.0,0.0,0.0,1200
RTE_0818,Show Low-McNary-Eagar Highway,Primary,0.33,0.0,0.0,0.0,0.0,0.0,1200
RTE_0819,Show Low-McNary-Eagar Highway,Primary,0.19,0.0,0.0,0.0,0.0,0.0,1200
RTE_0820,Show Low-McNary-Eagar Highway,Primary,0.33,0.0,0.0,0.0,0.0,0.0,1200
RTE_0821,Carrizo-Whiteriver-Indian Pine Highway,Secondary,0.14,0.0,0.0,0.0,0.0,0.0,400
RTE_0822,Show Low-McNary-Eagar Highway,Primary,0.41,0.0,0.0,0.0,0.0,0.0,1200
RTE_0823,Show Low-McNary-Eagar Highway,Secondary,0.97,0.0,0.0,0.0,0.0,0.0,400
RTE_0824,Show Low-McNary-Eagar Highway,Secondary,0.14,0.0,0.0,0.0,0.0,0.0,400
RTE_0825,Show Low-McNary-Eagar Highway,Secondary,0.16,0.0,0.0,0.0,0.0,0.0,400
RTE_0826,Carrizo-Whiteriver-Indian Pine Highway,Secondary,0.04,0.0,0.0,0.0,0.0,0.0,400
RTE_0827,Carrizo-Whiteriver-Indian Pine Highway,Secondary,0.14,0.0,0.0,0.0,0.0,0.0,400
RTE_0828,Show Low-Springerville-East Highway,Primary,0.15,0.0,0.0,0.0,0.0,0.0,1200
RTE_0829,Show Low-Springerville-East Highway,Primary,3.03,0.0,0.0,0.0,0.0,0.0,1200
RTE_0830,Big Lake Highway,Secondary,2.05,0.0,0.0,0.0,0.0,0.0,400
RTE_0831,Show Low-Springerville-East Highway,Primary,0.86,0.0,0.0,0.0,0.0,0.0,1200
RTE_0832,Ortega Lake-St. Johns Highway,Primary,0.11,0.0,0.0,0.0,0.0,0.0,1200
RTE_0833,Show Low-Springerville-East Highway,Primary,0.53,0.0,0.0,0.0,0.0,0.0,1200
RTE_0834,Pine Street,Secondary,0.03,0.0,0.0,0.0,0.0,0.0,400
RTE_0835,Pine Street,Secondary,0.1,0.0,0.0,0.0,0.0,0.0,400
RTE_0836,Show Low-Springerville-East Highway,Primary,0.01,0.0,0.0,0.0,0.0,0.0,1200
RTE_0837,Show Low-Springerville-East Highway,Primary,1.78,0.0,0.0,0.0,0.0,0.0,1200
RTE_0838,County Road 3148,Secondary,2.09,0.0,0.0,0.0,0.0,0.0,400
RTE_0839,County Road 3148,Secondary,0.41,0.0,0.0,0.0,0.0,0.0,400
RTE_0840,Ortega Lake-St. Johns Highway,Primary,0.45,0.0,0.0,0.0,0.0,0.0,1200
RTE_0841,Ortega Lake-St. Johns Highway,Primary,0.55,0.0,0.0,0.0,0.0,0.0,1200
RTE_0842,Ortega Lake-St. Johns Highway,Primary,0.21,0.0,0.0,0.0,0.0,0.0,1200
RTE_0843,Ortega Lake-St. Johns Highway,Primary,0.6,0.0,0.0,0.0,0.0,0.0,1200
RTE_0844,Ortega Lake-St. Johns Highway,Primary,0.35,0.0,0.0,0.0,0.0,0.0,1200
RTE_0845,Ortega Lake-St. Johns Highway,Primary,0.53,0.0,0.0,0.0,0.0,0.0,1200
